Hail ID,Date/Time,Latitude,Longitude,Nearest town,State,Hail size,Comments,
1356,2007-12-03 03:30:00,-32.5800,151.7800,Clarence Town,NSW,3.8,"Spotter Peter Ainsworth, near Clarence Town, reported squash ball sized hail. This report also included heavy rain and flash flooding. A thunderstorm cell caused damaging winds, heavy rain, and large hail in the Newcastle area.",
1357,2007-12-03 04:30:00,-32.9200,151.7800,Newcastle,NSW,2.4,"Spotter report of 10c piece sized hail at Newcastle Uni. A thunderstorm cell caused damaging winds, heavy rain, and large hail in the Newcastle area.",
1358,2007-12-03 05:00:00,-32.0300,152.2700,Krambach,NSW,2.0,"Spotter report from Glen O'Riley of pebble sized hail, with some stones up to 2cm in diameter. This report also included heavy rain and flash flooding. Heavy rainfall and large hailstones reported from a thunderstorm just inland from Forster.",
1359,2007-12-04 03:10:00,-33.7200,151.1500,North Turramurra,NSW,2.4,"Synop observer from North Turramurra (66114) reported 10c piece sized hail. A thunderstorm cell moved through the north of Sydney and the Central Coast, causing heavy rainfall, flash flooding and large hail.",
1360,2007-12-04 04:50:00,-33.2000,151.5700,Budgewoi,NSW,2.5,"Spotter report of $1 coin sized hail. A thunderstorm cell moved through the north of Sydney and the Central Coast, causing heavy rainfall, flash flooding and large hail.",
1361,2007-12-05 08:00:00,-32.7000,148.0500,Peak Hill,NSW,2.5,"Report in ABC news of large hail in the Peak Hill district. This is supported by a large cell at the radar limit on Captains Flat. Estimated hail size of 1 inch from the article, with time given as about 7pm. Large hail reported from a thunderstorm in the Peak Hill and Parkes district.",
1362,2007-12-09 04:00:00,-33.6900,151.0900,West Hornsby,NSW,4.4,"Golf ball sized hail reported at Manor Road, in the West Hornsby area. A major hail storm impacted on western and northern parts of Sydney during the afternoon, with giant hail stones in excess of 5cm in a number of locations. The SES received in excess of 5000 RFAs over the following week or two relating to damage from this storm, with an estimated damage bill in the hundreds of millions of dollars. After moving through Sydney, the cell tracked up through the Central Coast and Hunter, where damaging wind gusts and heavy rain were the primary phenomena.",
1363,2007-12-09 04:30:00,-33.7700,150.8700,Doonside,NSW,4.4,"At least golf ball sized hail reported at Doonside. A major hail storm impacted on western and northern parts of Sydney during the afternoon, with giant hail stones in excess of 5cm in a number of locations. The SES received in excess of 5000 RFAs over the following week or two relating to damage from this storm, with an estimated damage bill in the hundreds of millions of dollars. After moving through Sydney, the cell tracked up through the Central Coast and Hunter, where damaging wind gusts and heavy rain were the primary phenomena.",
1364,2007-12-09 04:30:00,-33.7900,150.9400,Seven Hills,NSW,6.0,"Cricket ball sized hail reported at Hudson Street, Seven Hills. A major hail storm impacted on western and northern parts of Sydney during the afternoon, with giant hail stones in excess of 5cm in a number of locations. The SES received in excess of 5000 RFAs over the following week or two relating to damage from this storm, with an estimated damage bill in the hundreds of millions of dollars. After moving through Sydney, the cell tracked up through the Central Coast and Hunter, where damaging wind gusts and heavy rain were the primary phenomena.",
1365,2007-12-09 04:30:00,-33.7900,150.9000,Blacktown,NSW,3.0,"3cm hail reported at Reservoir Street, in Blacktown. A major hail storm impacted on western and northern parts of Sydney during the afternoon, with giant hail stones in excess of 5cm in a number of locations. The SES received in excess of 5000 RFAs over the following week or two relating to damage from this storm, with an estimated damage bill in the hundreds of millions of dollars. After moving through Sydney, the cell tracked up through the Central Coast and Hunter, where damaging wind gusts and heavy rain were the primary phenomena.",
1366,2007-12-09 04:30:00,-33.7500,151.1100,South Turramurra,NSW,2.0,"2cm hail reported from South Turramurra. A major hail storm impacted on western and northern parts of Sydney during the afternoon, with giant hail stones in excess of 5cm in a number of locations. The SES received in excess of 5000 RFAs over the following week or two relating to damage from this storm, with an estimated damage bill in the hundreds of millions of dollars. After moving through Sydney, the cell tracked up through the Central Coast and Hunter, where damaging wind gusts and heavy rain were the primary phenomena.",
1367,2007-12-09 04:30:00,-33.7900,150.9600,Toongabbie,NSW,4.0,"2-4cm hail reported at Tucks Road, Toongabbie. A major hail storm impacted on western and northern parts of Sydney during the afternoon, with giant hail stones in excess of 5cm in a number of locations. The SES received in excess of 5000 RFAs over the following week or two relating to damage from this storm, with an estimated damage bill in the hundreds of millions of dollars. After moving through Sydney, the cell tracked up through the Central Coast and Hunter, where damaging wind gusts and heavy rain were the primary phenomena.",
1368,2007-12-09 04:30:00,-33.7100,151.0000,Knightsbridge,NSW,8.0,"7-8cm hail reported at Gilbert Road, Knightsbridge. A major hail storm impacted on western and northern parts of Sydney during the afternoon, with giant hail stones in excess of 5cm in a number of locations. The SES received in excess of 5000 RFAs over the following week or two relating to damage from this storm, with an estimated damage bill in the hundreds of millions of dollars. After moving through Sydney, the cell tracked up through the Central Coast and Hunter, where damaging wind gusts and heavy rain were the primary phenomena.",
1369,2007-12-09 04:35:00,-33.8100,150.9500,Blacktown,NSW,4.0,"4cm hail reported on the Great Western Highway west of Blacktown by a storm spotter. This report also included damaging winds. A major hail storm impacted on western and northern parts of Sydney during the afternoon, with giant hail stones in excess of 5cm in a number of locations. The SES received in excess of 5000 RFAs over the following week or two relating to damage from this storm, with an estimated damage bill in the hundreds of millions of dollars. After moving through Sydney, the cell tracked up through the Central Coast and Hunter, where damaging wind gusts and heavy rain were the primary phenomena.",
1370,2007-12-09 04:35:00,-33.7700,150.9100,Blacktown,NSW,8.0,"Spotter from Blacktown (Brian McCunnie) called back after an earlier report to say that the maximum hail observed in the area was 7cm diameter. On his report card, has indicated 4cm average size, 8cm as the largest stones. Damage indicated as cars dented. A major hail storm impacted on western and northern parts of Sydney during the afternoon, with giant hail stones in excess of 5cm in a number of locations. The SES received in excess of 5000 RFAs over the following week or two relating to damage from this storm, with an estimated damage bill in the hundreds of millions of dollars. After moving through Sydney, the cell tracked up through the Central Coast and Hunter, where damaging wind gusts and heavy rain were the primary phenomena.",
1371,2007-12-09 04:40:00,-33.7900,151.0300,Oatlands,NSW,5.0,"2 to 5cm hail reported at York Street, Oatlands, by a bureau staff member. A major hail storm impacted on western and northern parts of Sydney during the afternoon, with giant hail stones in excess of 5cm in a number of locations. The SES received in excess of 5000 RFAs over the following week or two relating to damage from this storm, with an estimated damage bill in the hundreds of millions of dollars. After moving through Sydney, the cell tracked up through the Central Coast and Hunter, where damaging wind gusts and heavy rain were the primary phenomena.",
1372,2007-12-09 04:45:00,-33.8300,150.9500,Greystanes,NSW,2.0,"Spotter report of hail "2cm or a bit larger" in Greystanes. A major hail storm impacted on western and northern parts of Sydney during the afternoon, with giant hail stones in excess of 5cm in a number of locations. The SES received in excess of 5000 RFAs over the following week or two relating to damage from this storm, with an estimated damage bill in the hundreds of millions of dollars. After moving through Sydney, the cell tracked up through the Central Coast and Hunter, where damaging wind gusts and heavy rain were the primary phenomena.",
1373,2007-12-09 04:45:00,-33.8000,150.9500,Pendle hill,NSW,3.0,"Ram (observer) reported 50c piece sized hail at Pendle Hill. A major hail storm impacted on western and northern parts of Sydney during the afternoon, with giant hail stones in excess of 5cm in a number of locations. The SES received in excess of 5000 RFAs over the following week or two relating to damage from this storm, with an estimated damage bill in the hundreds of millions of dollars. After moving through Sydney, the cell tracked up through the Central Coast and Hunter, where damaging wind gusts and heavy rain were the primary phenomena.",
1374,2007-12-09 04:45:00,-33.8200,150.9500,Greystanes,NSW,2.0,"2cm or a bit larger hail reported at Willow St, Greystanes. A major hail storm impacted on western and northern parts of Sydney during the afternoon, with giant hail stones in excess of 5cm in a number of locations. The SES received in excess of 5000 RFAs over the following week or two relating to damage from this storm, with an estimated damage bill in the hundreds of millions of dollars. After moving through Sydney, the cell tracked up through the Central Coast and Hunter, where damaging wind gusts and heavy rain were the primary phenomena.",
1375,2007-12-09 04:45:00,-33.7300,150.9200,Kings Langley,NSW,5.6,"Hail reported by spotter Keith Barnett, average size measured at 3cm, largest stones 5.6cm. A major hail storm impacted on western and northern parts of Sydney during the afternoon, with giant hail stones in excess of 5cm in a number of locations. The SES received in excess of 5000 RFAs over the following week or two relating to damage from this storm, with an estimated damage bill in the hundreds of millions of dollars. After moving through Sydney, the cell tracked up through the Central Coast and Hunter, where damaging wind gusts and heavy rain were the primary phenomena.",
1376,2007-12-09 04:50:00,-33.7500,151.0400,West Pennant Hills,NSW,4.4,"Hail a bit bigger than a golf ball reported at West Pennant Hills. A major hail storm impacted on western and northern parts of Sydney during the afternoon, with giant hail stones in excess of 5cm in a number of locations. The SES received in excess of 5000 RFAs over the following week or two relating to damage from this storm, with an estimated damage bill in the hundreds of millions of dollars. After moving through Sydney, the cell tracked up through the Central Coast and Hunter, where damaging wind gusts and heavy rain were the primary phenomena.",
1377,2007-12-09 04:50:00,-33.7100,151.0100,Glenhaven,NSW,7.0,"Hail reported as 'a bit bigger than tennis ball sized' at Natalie Crescent, Glenhaven. A major hail storm impacted on western and northern parts of Sydney during the afternoon, with giant hail stones in excess of 5cm in a number of locations. The SES received in excess of 5000 RFAs over the following week or two relating to damage from this storm, with an estimated damage bill in the hundreds of millions of dollars. After moving through Sydney, the cell tracked up through the Central Coast and Hunter, where damaging wind gusts and heavy rain were the primary phenomena.",
1378,2007-12-09 04:50:00,-33.7700,150.9500,Seven Hills,NSW,2.0,"2cm hail reported at Abbott Road, Seven Hills. A major hail storm impacted on western and northern parts of Sydney during the afternoon, with giant hail stones in excess of 5cm in a number of locations. The SES received in excess of 5000 RFAs over the following week or two relating to damage from this storm, with an estimated damage bill in the hundreds of millions of dollars. After moving through Sydney, the cell tracked up through the Central Coast and Hunter, where damaging wind gusts and heavy rain were the primary phenomena.",
1379,2007-12-09 05:00:00,-33.7400,151.2000,Frenchs Forest,NSW,3.0,"2-3cm sized hail reported at Frenchs Forest. A major hail storm impacted on western and northern parts of Sydney during the afternoon, with giant hail stones in excess of 5cm in a number of locations. The SES received in excess of 5000 RFAs over the following week or two relating to damage from this storm, with an estimated damage bill in the hundreds of millions of dollars. After moving through Sydney, the cell tracked up through the Central Coast and Hunter, where damaging wind gusts and heavy rain were the primary phenomena.",
1380,2007-12-09 05:00:00,-33.7000,151.0000,Glenhaven,NSW,7.0,"7cm hail reported at Hyde avenue, Glenhaven, by a bureau employee. A major hail storm impacted on western and northern parts of Sydney during the afternoon, with giant hail stones in excess of 5cm in a number of locations. The SES received in excess of 5000 RFAs over the following week or two relating to damage from this storm, with an estimated damage bill in the hundreds of millions of dollars. After moving through Sydney, the cell tracked up through the Central Coast and Hunter, where damaging wind gusts and heavy rain were the primary phenomena.",
1381,2007-12-09 05:00:00,-33.7300,151.0500,Cherrybrook,NSW,11.0,"Spotter Chris Handley reported hail, average size tennis ball (6.3cm) with maximum size softball (11cm). Damage includes dents on cars,  windows broken, skylights smashed. A major hail storm impacted on western and northern parts of Sydney during the afternoon, with giant hail stones in excess of 5cm in a number of locations. The SES received in excess of 5000 RFAs over the following week or two relating to damage from this storm, with an estimated damage bill in the hundreds of millions of dollars. After moving through Sydney, the cell tracked up through the Central Coast and Hunter, where damaging wind gusts and heavy rain were the primary phenomena.",
